Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Size,Color,Material,Warranty,Manufacturer,Rating,Shipping_Weight,Delivery_Time,Discount,Eco_Friendly,Shipping_Cost,Shipping_Company,Shipping_Type,Insurance,Return_Policy,Model_Pred
2023-03-04,4,March,2023,41,Adults (35-64),M,France,Seine et Marne,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,312,1083,1395,small,green,aluminum,2 Years,manufacturer d,1,9.05,2,4,True,92.41,Posti,Same Day,Basic,No Return,1
2022-06-21,21,June,2022,41,Adults (35-64),M,France,Yveline,bikes,road bikes,"road-550-w yellow, 42",1,713,1120,138,713,851,extra large,blue,plastic,1 Year,manufacturer a,4,8.3,1,26,True,14.39,Posti,Standard,Basic,60 Days,1
2023-12-02,2,December,2023,41,Adults (35-64),M,France,Yveline,bikes,road bikes,"road-550-w yellow, 42",1,713,1120,138,713,851,small,white,plastic,Lifetime,manufacturer d,5,6.0,1,1,False,15.44,GLS,Next Day,,No Return,1
2017-03-06,6,March,2017,42,Adults (35-64),M,United States,Oregon,bikes,road bikes,"road-650 red, 48",2,487,783,373,974,1347,medium,red,carbon fiber,2 Years,manufacturer d,5,10.9,7,6,True,19.99,FedEx,Express,,No Return,1
2021-12-11,11,December,2021,18,Youth (<25),F,United States,California,bikes,road bikes,"road-650 black, 62",1,487,783,280,487,767,large,red,steel,3 Years,manufacturer b,4,9.13,6,1,True,82.03,FedEx,Same Day,Premium,No Return,1
2014-03-16,16,March,2014,41,Adults (35-64),M,France,Nord,bikes,road bikes,"road-250 red, 52",1,1519,2443,606,1519,2125,small,black,steel,1 Year,manufacturer a,1,1.65,7,25,False,43.66,UPS,Same Day,Premium,30 Days,1
2017-10-08,8,October,2017,26,Young Adults (25-34),M,United Kingdom,England,bikes,road bikes,"road-250 red, 58",1,1555,2443,790,1555,2345,medium,green,carbon fiber,3 Years,manufacturer a,4,3.88,4,26,True,45.14,FedEx,Express,,7 Days,1
2016-02-07,7,February,2016,26,Young Adults (25-34),M,United Kingdom,England,bikes,road bikes,"road-250 red, 58",1,1555,2443,790,1555,2345,medium,black,carbon fiber,Lifetime,manufacturer a,1,3.61,6,26,True,40.3,DHL,Next Day,,7 Days,1
2020-08-29,29,August,2020,44,Adults (35-64),M,United States,California,bikes,road bikes,"road-750 black, 48",1,344,540,185,344,529,extra large,green,plastic,2 Years,manufacturer a,2,14.77,1,14,True,43.38,UPS,Same Day,Premium,60 Days,1
2020-06-14,14,June,2020,44,Adults (35-64),M,United States,California,bikes,road bikes,"road-750 black, 48",3,344,540,556,1032,1588,extra large,white,plastic,Lifetime,manufacturer a,3,3.26,4,21,False,49.42,GLS,Same Day,Basic,60 Days,1
2021-04-17,17,April,2021,31,Young Adults (25-34),F,Germany,Saarland,bikes,road bikes,"road-250 black, 44",1,1555,2443,448,1555,2003,extra large,blue,steel,3 Years,manufacturer b,2,10.99,6,2,True,77.23,Posti,Same Day,Premium,60 Days,1
2023-06-09,9,June,2023,18,Youth (<25),M,Germany,Bayern,bikes,road bikes,"road-250 red, 44",1,1519,2443,900,1519,2419,small,green,aluminum,3 Years,manufacturer b,2,7.33,8,2,True,44.87,GLS,Express,Premium,No Return,1
2018-11-14,14,November,2018,19,Youth (<25),F,Germany,Nordrhein-Westfalen,bikes,road bikes,"road-250 black, 58",3,1555,2443,1711,4665,6376,extra large,blue,carbon fiber,2 Years,manufacturer b,2,8.3,8,8,False,32.7,DHL,Standard,Premium,30 Days,1
2014-05-11,11,May,2014,43,Adults (35-64),M,Australia,New South Wales,bikes,road bikes,"road-150 red, 52",1,2171,3578,942,2171,3113,small,black,plastic,2 Years,manufacturer a,1,4.77,8,0,True,43.85,UPS,Same Day,Basic,7 Days,1
2017-05-11,11,May,2017,42,Adults (35-64),F,Canada,British Columbia,bikes,road bikes,"road-250 black, 58",1,1555,2443,864,1555,2419,extra large,blue,carbon fiber,1 Year,manufacturer c,1,5.55,2,13,False,56.6,UPS,Standard,Premium,60 Days,1
2019-01-28,28,January,2019,40,Adults (35-64),F,United States,California,bikes,road bikes,"road-250 black, 58",3,1555,2443,2517,4665,7182,extra large,blue,carbon fiber,Lifetime,manufacturer a,4,11.33,2,25,True,32.05,FedEx,Next Day,Premium,30 Days,1
2013-03-15,15,March,2013,40,Adults (35-64),F,United States,California,bikes,road bikes,"road-250 black, 58",2,1555,2443,1678,3110,4788,extra large,blue,carbon fiber,2 Years,manufacturer c,5,12.15,5,21,False,41.78,FedEx,Express,,60 Days,1
2018-06-02,2,June,2018,40,Adults (35-64),F,United States,California,bikes,road bikes,"road-250 black, 58",2,1555,2443,1678,3110,4788,small,white,carbon fiber,2 Years,manufacturer d,2,4.92,3,20,False,48.81,GLS,Express,Basic,No Return,1
2014-01-16,16,January,2014,40,Adults (35-64),F,United States,California,bikes,road bikes,"road-250 black, 58",1,1555,2443,839,1555,2394,extra large,black,carbon fiber,2 Years,manufacturer a,4,3.09,2,10,False,78.43,FedEx,Standard,Premium,No Return,1
2016-01-22,22,January,2016,40,Adults (35-64),F,United States,California,bikes,road bikes,"road-250 black, 58",1,1555,2443,839,1555,2394,small,green,carbon fiber,2 Years,manufacturer d,5,12.67,2,15,True,98.4,UPS,Next Day,Basic,No Return,1
2016-12-12,12,December,2016,40,Adults (35-64),F,United States,California,bikes,road bikes,"road-250 black, 58",1,1555,2443,839,1555,2394,extra large,green,carbon fiber,3 Years,manufacturer b,4,14.61,2,12,False,92.15,Posti,Express,Premium,60 Days,1
2017-01-20,20,January,2017,40,Adults (35-64),F,United States,California,bikes,road bikes,"road-250 black, 58",2,1555,2443,1678,3110,4788,extra large,black,carbon fiber,3 Years,manufacturer c,4,13.15,9,21,False,39.45,UPS,Express,,30 Days,1
2013-05-05,5,May,2013,40,Adults (35-64),F,United States,California,bikes,road bikes,"road-250 black, 58",1,1555,2443,839,1555,2394,extra large,blue,carbon fiber,3 Years,manufacturer c,5,13.98,6,27,False,47.88,Posti,Express,Premium,60 Days,1
2014-10-29,29,October,2014,29,Young Adults (25-34),M,France,Essonne,bikes,road bikes,"road-250 black, 44",1,1555,2443,790,1555,2345,extra large,black,steel,1 Year,manufacturer b,5,11.84,2,14,False,54.76,DHL,Same Day,,7 Days,1
2020-03-21,21,March,2020,29,Young Adults (25-34),M,France,Seine Saint Denis,bikes,road bikes,"road-250 red, 58",1,1555,2443,448,1555,2003,medium,white,carbon fiber,3 Years,manufacturer a,2,4.3,6,11,True,76.51,FedEx,Express,Basic,30 Days,1
2016-12-01,1,December,2016,20,Youth (<25),M,Germany,Hamburg,bikes,road bikes,"road-250 red, 58",2,1555,2443,1434,3110,4544,medium,blue,carbon fiber,2 Years,manufacturer a,2,9.93,8,22,False,54.01,UPS,Same Day,Basic,60 Days,1
2018-02-20,20,February,2018,24,Youth (<25),M,France,Seine (Paris),bikes,road bikes,"road-250 black, 44",1,1555,2443,448,1555,2003,small,green,carbon fiber,Lifetime,manufacturer a,5,10.89,4,17,True,45.38,DHL,Express,Basic,60 Days,1
2017-09-19,19,September,2017,17,Youth (<25),M,Australia,Tasmania,bikes,road bikes,"road-150 red, 44",1,2171,3578,727,2171,2898,medium,black,plastic,1 Year,manufacturer d,3,8.36,2,12,False,46.25,FedEx,Standard,Premium,60 Days,1
2018-09-19,19,September,2018,17,Youth (<25),M,Australia,Tasmania,bikes,road bikes,"road-150 red, 44",1,2171,3578,727,2171,2898,medium,black,plastic,2 Years,manufacturer d,2,6.33,4,5,True,24.15,UPS,Same Day,Premium,7 Days,1
2014-12-08,8,December,2014,38,Adults (35-64),M,United Kingdom,England,bikes,road bikes,"road-250 black, 58",1,1555,2443,790,1555,2345,extra large,red,carbon fiber,1 Year,manufacturer b,5,3.37,8,23,True,26.88,UPS,Same Day,Premium,30 Days,1
2023-03-01,1,March,2023,38,Adults (35-64),M,United Kingdom,England,bikes,road bikes,"road-250 black, 58",1,1555,2443,790,1555,2345,extra large,green,carbon fiber,Lifetime,manufacturer c,5,13.3,9,20,True,55.42,FedEx,Same Day,Basic,30 Days,1
2016-04-20,20,April,2016,38,Adults (35-64),M,United Kingdom,England,bikes,road bikes,"road-250 black, 58",1,1555,2443,790,1555,2345,extra large,red,carbon fiber,3 Years,manufacturer a,1,11.72,8,9,True,76.23,FedEx,Standard,,30 Days,1
2019-05-04,4,May,2019,38,Adults (35-64),M,United Kingdom,England,bikes,road bikes,"road-250 black, 58",3,1555,2443,2371,4665,7036,small,green,carbon fiber,Lifetime,manufacturer d,4,3.07,3,24,True,49.88,Posti,Next Day,Basic,30 Days,1
2015-05-14,14,May,2015,38,Adults (35-64),M,United Kingdom,England,bikes,road bikes,"road-250 black, 58",1,1555,2443,790,1555,2345,small,white,carbon fiber,Lifetime,manufacturer d,4,5.43,4,29,False,73.06,Posti,Same Day,,30 Days,1
2015-04-03,3,April,2015,39,Adults (35-64),M,France,Hauts de Seine,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272,extra large,black,carbon fiber,2 Years,manufacturer b,5,9.03,1,9,True,38.02,Posti,Next Day,Basic,30 Days,1
2022-10-12,12,October,2022,27,Young Adults (25-34),M,France,Seine Saint Denis,bikes,road bikes,"road-250 red, 58",1,1555,2443,448,1555,2003,extra large,red,plastic,1 Year,manufacturer a,5,8.68,2,7,False,30.03,UPS,Standard,Premium,7 Days,1
2022-07-09,9,July,2022,45,Adults (35-64),F,France,Hauts de Seine,bikes,road bikes,"road-250 red, 44",1,1519,2443,753,1519,2272,small,black,aluminum,Lifetime,manufacturer b,3,8.64,4,2,True,73.11,UPS,Standard,Premium,30 Days,1
2021-06-07,7,June,2021,53,Adults (35-64),F,United Kingdom,England,bikes,road bikes,"road-250 black, 52",1,1555,2443,790,1555,2345,extra large,green,plastic,2 Years,manufacturer d,5,9.5,3,26,False,21.04,FedEx,Standard,Basic,60 Days,1
2013-01-09,9,January,2013,50,Adults (35-64),F,Germany,Hamburg,bikes,road bikes,"road-250 red, 44",1,1519,2443,753,1519,2272,small,green,aluminum,Lifetime,manufacturer b,5,14.1,4,5,True,22.23,GLS,Standard,Premium,7 Days,1
2016-08-31,31,August,2016,22,Youth (<25),M,Australia,Queensland,bikes,road bikes,"road-150 red, 44",2,2171,3578,1669,4342,6011,extra large,black,plastic,Lifetime,manufacturer a,5,7.93,1,5,True,57.86,UPS,Same Day,Basic,30 Days,1
2013-10-28,28,October,2013,36,Adults (35-64),F,Australia,South Australia,bikes,road bikes,"road-150 red, 52",1,2171,3578,763,2171,2934,small,red,plastic,Lifetime,manufacturer a,5,2.24,2,10,True,19.21,DHL,Standard,,No Return,1
2018-12-09,9,December,2018,35,Adults (35-64),F,Australia,Victoria,bikes,road bikes,"road-150 red, 52",1,2171,3578,656,2171,2827,large,black,steel,2 Years,manufacturer d,5,12.74,7,18,True,25.09,FedEx,Next Day,,30 Days,1
2021-06-07,7,June,2021,57,Adults (35-64),M,Australia,New South Wales,bikes,road bikes,"road-150 red, 52",1,2171,3578,942,2171,3113,large,green,steel,1 Year,manufacturer d,5,14.34,1,21,True,29.09,DHL,Same Day,Basic,No Return,1
2022-05-25,25,May,2022,24,Youth (<25),M,Canada,British Columbia,bikes,road bikes,"road-350-w yellow, 48",3,1083,1701,1803,3249,5052,extra large,black,aluminum,2 Years,manufacturer d,1,0.62,2,26,False,94.57,UPS,Express,,No Return,1
2013-06-06,6,June,2013,50,Adults (35-64),M,Canada,British Columbia,bikes,road bikes,"road-250 red, 58",1,1555,2443,864,1555,2419,extra large,red,plastic,3 Years,manufacturer a,3,4.68,4,29,True,97.36,FedEx,Express,Premium,60 Days,1
2015-07-17,17,July,2015,50,Adults (35-64),F,United States,Washington,bikes,road bikes,"road-350-w yellow, 42",2,1083,1701,488,2166,2654,small,red,aluminum,3 Years,manufacturer a,4,0.99,6,25,False,14.59,DHL,Next Day,Basic,No Return,1
2018-08-05,5,August,2018,50,Adults (35-64),F,United States,Washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327,small,green,carbon fiber,1 Year,manufacturer d,1,10.54,5,20,False,37.11,DHL,Next Day,,30 Days,1
2017-07-19,19,July,2017,50,Adults (35-64),F,United States,Washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327,medium,blue,plastic,2 Years,manufacturer d,5,12.4,8,23,True,10.21,GLS,Standard,Basic,30 Days,1
2015-05-31,31,May,2015,47,Adults (35-64),F,United States,California,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,584,1083,1667,medium,black,carbon fiber,2 Years,manufacturer d,4,0.62,6,14,False,44.68,FedEx,Same Day,Premium,60 Days,1
2020-10-05,5,October,2020,40,Adults (35-64),M,Germany,Nordrhein-Westfalen,bikes,road bikes,"road-250 red, 58",1,1555,2443,570,1555,2125,small,green,carbon fiber,3 Years,manufacturer a,5,11.03,6,21,True,54.43,UPS,Next Day,Premium,No Return,1
2015-04-19,19,April,2015,41,Adults (35-64),M,United Kingdom,England,bikes,road bikes,"road-250 red, 44",1,1519,2443,826,1519,2345,small,red,steel,3 Years,manufacturer b,4,4.39,4,25,False,88.63,Posti,Next Day,Premium,30 Days,1
2015-02-02,2,February,2015,42,Adults (35-64),F,Germany,Nordrhein-Westfalen,bikes,road bikes,"road-250 red, 44",1,1519,2443,606,1519,2125,large,red,plastic,1 Year,manufacturer d,1,5.2,8,0,False,57.85,DHL,Standard,,No Return,1
2023-02-02,2,February,2023,59,Adults (35-64),M,Germany,Nordrhein-Westfalen,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,397,1083,1480,medium,red,steel,Lifetime,manufacturer d,4,9.32,8,29,False,48.18,FedEx,Standard,Premium,No Return,1
2021-07-07,7,July,2021,59,Adults (35-64),M,Germany,Nordrhein-Westfalen,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,397,1083,1480,small,black,plastic,1 Year,manufacturer d,4,4.65,2,6,True,97.47,UPS,Next Day,Basic,30 Days,1
2017-07-07,7,July,2017,59,Adults (35-64),M,Germany,Nordrhein-Westfalen,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,397,1083,1480,small,green,plastic,2 Years,manufacturer d,1,9.89,2,7,False,13.09,UPS,Standard,Basic,30 Days,1
2016-09-15,15,September,2016,34,Young Adults (25-34),F,Australia,Victoria,bikes,road bikes,"road-150 red, 44",1,2171,3578,656,2171,2827,extra large,red,plastic,1 Year,manufacturer a,4,12.48,7,25,False,94.38,GLS,Next Day,Premium,30 Days,1
2019-07-12,12,July,2019,25,Young Adults (25-34),M,France,Yveline,bikes,road bikes,"road-550-w yellow, 42",1,713,1120,138,713,851,medium,green,aluminum,2 Years,manufacturer d,3,7.83,4,0,True,79.41,GLS,Standard,Premium,7 Days,1
2014-01-03,3,January,2014,25,Young Adults (25-34),M,United Kingdom,England,bikes,road bikes,"road-250 red, 58",1,1555,2443,790,1555,2345,extra large,green,carbon fiber,1 Year,manufacturer a,5,13.61,8,6,False,95.21,FedEx,Standard,Basic,60 Days,1
2016-07-12,12,July,2016,50,Adults (35-64),M,United States,California,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,584,1083,1667,medium,black,steel,3 Years,manufacturer d,2,10.98,4,17,True,98.01,FedEx,Same Day,Premium,No Return,1
2021-10-04,4,October,2021,53,Adults (35-64),M,France,Hauts de Seine,bikes,road bikes,"road-250 black, 58",2,1555,2443,1434,3110,4544,extra large,green,carbon fiber,Lifetime,manufacturer b,2,3.44,2,24,False,75.3,FedEx,Next Day,,No Return,1
2018-03-05,5,March,2018,48,Adults (35-64),M,Germany,Saarland,bikes,road bikes,"road-250 black, 48",1,1555,2443,448,1555,2003,small,blue,steel,1 Year,manufacturer d,1,7.13,7,23,False,86.41,Posti,Same Day,,7 Days,1
2014-03-27,27,March,2014,63,Adults (35-64),F,Canada,British Columbia,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,601,1083,1684,medium,blue,aluminum,Lifetime,manufacturer d,4,2.39,2,16,False,71.94,Posti,Same Day,,60 Days,1
2015-12-22,22,December,2015,63,Adults (35-64),F,United States,Washington,bikes,road bikes,"road-350-w yellow, 40",1,1083,1701,244,1083,1327,extra large,black,carbon fiber,Lifetime,manufacturer d,5,14.66,4,9,True,36.22,DHL,Same Day,Premium,30 Days,1
2019-12-17,17,December,2019,55,Adults (35-64),F,United States,Washington,bikes,road bikes,"road-350-w yellow, 48",1,1083,1701,244,1083,1327,small,blue,steel,Lifetime,manufacturer d,5,1.3,7,20,False,53.49,Posti,Standard,Basic,30 Days,1
2016-11-21,21,November,2016,43,Adults (35-64),M,Australia,Queensland,bikes,road bikes,"road-150 red, 52",1,2171,3578,835,2171,3006,small,white,plastic,3 Years,manufacturer a,2,6.13,1,21,False,51.52,UPS,Same Day,Basic,30 Days,1
2022-02-17,17,February,2022,43,Adults (35-64),M,Australia,Queensland,bikes,road bikes,"road-150 red, 52",1,2171,3578,835,2171,3006,small,green,plastic,1 Year,manufacturer a,4,6.94,8,28,True,62.03,DHL,Next Day,Premium,60 Days,1
2016-12-26,26,December,2016,53,Adults (35-64),M,United States,Oregon,bikes,road bikes,"road-350-w yellow, 48",1,1083,1701,380,1083,1463,small,green,aluminum,2 Years,manufacturer d,5,11.61,7,26,True,50.89,Posti,Next Day,,7 Days,1
2015-11-14,14,November,2015,31,Young Adults (25-34),F,United States,Washington,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,244,1083,1327,small,blue,carbon fiber,1 Year,manufacturer d,5,3.66,6,10,False,23.48,UPS,Express,Premium,7 Days,1
2014-11-10,10,November,2014,25,Young Adults (25-34),F,Germany,Hamburg,bikes,road bikes,"road-250 black, 58",2,1555,2443,1434,3110,4544,extra large,black,carbon fiber,2 Years,manufacturer b,1,12.82,3,15,False,90.4,DHL,Next Day,Basic,7 Days,1
2017-08-08,8,August,2017,25,Young Adults (25-34),F,Germany,Hamburg,bikes,road bikes,"road-250 black, 58",2,1555,2443,1434,3110,4544,extra large,black,carbon fiber,2 Years,manufacturer c,5,12.37,8,22,False,94.8,Posti,Same Day,Basic,60 Days,1
2017-09-14,14,September,2017,25,Young Adults (25-34),F,Germany,Hamburg,bikes,road bikes,"road-250 black, 58",1,1555,2443,717,1555,2272,extra large,green,carbon fiber,2 Years,manufacturer d,5,6.88,8,11,True,39.4,DHL,Same Day,Premium,7 Days,1
2014-12-01,1,December,2014,39,Adults (35-64),M,United States,California,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,584,1083,1667,medium,green,steel,1 Year,manufacturer d,2,13.15,3,26,True,67.72,UPS,Express,,60 Days,1
2016-12-14,14,December,2016,39,Adults (35-64),M,United States,California,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,584,1083,1667,small,black,carbon fiber,Lifetime,manufacturer a,5,14.05,5,18,False,59.25,GLS,Standard,Basic,30 Days,1
2023-03-04,4,March,2023,39,Adults (35-64),M,United States,California,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,584,1083,1667,extra large,red,plastic,2 Years,manufacturer a,4,1.95,1,16,False,18.09,GLS,Standard,Premium,60 Days,1
2021-04-27,27,April,2021,39,Adults (35-64),M,United States,California,bikes,road bikes,"road-350-w yellow, 42",1,1083,1701,584,1083,1667,medium,red,aluminum,1 Year,manufacturer d,3,13.79,4,8,True,33.06,DHL,Standard,Premium,60 Days,1
2014-01-13,13,January,2014,41,Adults (35-64),F,France,Nord,bikes,road bikes,"road-250 black, 52",3,1555,2443,1711,4665,6376,extra large,blue,plastic,Lifetime,manufacturer d,3,12.61,9,14,True,91.88,GLS,Next Day,Premium,30 Days,1
2021-03-19,19,March,2021,55,Adults (35-64),M,Germany,Hamburg,bikes,road bikes,"road-250 black, 44",1,1555,2443,717,1555,2272,large,white,steel,3 Years,manufacturer c,4,6.0,6,2,False,10.84,UPS,Next Day,Basic,60 Days,1
2022-01-23,23,January,2022,36,Adults (35-64),M,France,Seine Saint Denis,bikes,road bikes,"road-550-w yellow, 40",1,713,1120,205,713,918,large,white,aluminum,2 Years,manufacturer b,4,9.46,2,21,True,94.09,UPS,Next Day,Basic,60 Days,1
2019-12-15,15,December,2019,36,Adults (35-64),M,Germany,Saarland,bikes,road bikes,"road-350-w yellow, 48",2,1083,1701,624,2166,2790,medium,green,aluminum,1 Year,manufacturer d,4,14.18,6,4,False,14.36,Posti,Express,Basic,7 Days,1
2023-10-02,2,October,2023,36,Adults (35-64),M,Germany,Saarland,bikes,road bikes,"road-350-w yellow, 48",1,1083,1701,312,1083,1395,medium,red,steel,3 Years,manufacturer d,2,8.95,7,16,True,51.9,DHL,Next Day,Premium,30 Days,1
2017-12-20,20,December,2017,36,Adults (35-64),M,Germany,Saarland,bikes,road bikes,"road-350-w yellow, 48",1,1083,1701,312,1083,1395,extra large,white,aluminum,Lifetime,manufacturer d,5,4.78,8,24,True,22.63,Posti,Standard,,7 Days,1
2019-05-01,1,May,2019,39,Adults (35-64),F,France,Seine (Paris),bikes,road bikes,"road-550-w yellow, 40",1,713,1120,205,713,918,small,green,carbon fiber,Lifetime,manufacturer a,4,10.35,3,3,False,63.37,FedEx,Standard,Basic,30 Days,1
2018-05-01,1,May,2018,39,Adults (35-64),F,France,Seine (Paris),bikes,road bikes,"road-550-w yellow, 40",1,713,1120,205,713,918,large,red,aluminum,Lifetime,manufacturer d,4,5.82,6,25,True,88.85,FedEx,Standard,,7 Days,1
2021-01-02,2,January,2021,37,Adults (35-64),F,United Kingdom,England,bikes,road bikes,"road-350-w yellow, 48",2,1083,1701,1100,2166,3266,small,white,steel,Lifetime,manufacturer d,4,8.54,6,5,False,6.83,FedEx,Next Day,,60 Days,1
